年紀,nián jì
年家,nián jiā
年家子,nián jiā zǐ
年甲,nián jiǎ
年假,nián jià
年節,nián jié
年屆不惑,nián jiè bù huò
年久失修,nián jiǔ shī xiū
年間,nián jiān
年鑑,nián jiàn
年金,nián jīn
年金制度,nián jīn zhì dù
年饉,nián jǐn
年近古稀,nián jìn gǔ xī
年近花甲,nián jìn huā jiǎ
年景,nián jǐng
年歉,nián qiàn
年輕,nián qīng
年輕貌美,nián qīng mào měi
年輕力壯,nián qīng lì zhuàng
年輕化,nián qīng huà
年輕氣盛,nián qīng qì shèng
年輕有為,nián qīng yǒu wéi
年息,nián xí
年下,nián xia
年朽,nián xiǔ
年限,nián xiàn
年薪,nián xīn
年兄,nián xiōng
年姪,nián zhí
年紙,nián zhǐ
年長,nián zhǎng
年中,nián zhōng
年終,nián zhōng
年終獎金,nián zhōng jiǎng jīn
年齒,nián chǐ
年產量,nián chǎn liàng
年產值,nián chǎn zhí
年成,nián cheng
年程,nián cheng
年初,nián chū
年時,nián shí
年市,nián shì
年事,nián shì
年少,nián shào
年少得志,nián shào dé zhì
年少氣盛,nián shào qì shèng
年深日久,nián shēn rì jiǔ
年深歲改,nián shēn suì gǎi
年深月久,nián shēn yuè jiǔ
年數,nián shù
年資,nián zī
年增率,nián zēng lǜ
年祚,nián zuò
年次,nián cì
年菜,nián cài
年三十,nián sān shí
年所,nián suǒ
年歲,nián suì
年誼,nián yì
年夜,nián yè
年夜飯,nián yè fàn
年幼,nián yòu
年幼無知,nián yòu wú zhī
年湮代遠,nián yīn dài yuǎn
年尾,nián wěi
年晚,nián wǎn
年逾古稀,nián yú gǔ xī
年月,nián yue
年運,nián yùn
拈筆,nián bǐ
拈掇,nián duó
拈頭,nián tóu
拈題分韻,nián tí fēn yùn
拈弄,nián nòng
拈來,nián lái
拈弓搭箭,nián gōng dā jiàn
拈花弄月,nián huā nòng yuè
拈花摘草,nián huā zhāi cǎo
拈花摘葉,nián huā zhāi yè
拈花惹草,nián huā rě cǎo
拈花微笑,nián huā wéi xiào
拈鬮,nián jiū
拈輕怕重,nián qīng pà zhòng
拈香,nián xiāng
拈相,nián xiàng
拈針指,nián zhēn zhǐ
拈酸吃醋,nián suān chī cù
粘板岩,nián bǎn yán
粘補,nián bǔ
粘皮帶骨,nián pí dài gǔ
粘貼,nián tiē
粘連,nián lián
粘竿,nián gān
粘花惹絮,nián huā rě xù
粘花惹草,nián huā rě cǎo
粘著,nián zhe
粘稠,nián chóu
黏巴達,nián bā dá
黏膜,nián mò
黏附,nián fù
黏答答,nián dā dā
黏度,nián dù
黏貼,nián tiē
黏土,nián tǔ
黏合,nián hé
黏合劑,nián hé jì
黏糊,nián hu
黏結,nián jié
黏膠,nián jiāo
黏涎子,nián xián zi
黏涎,nián xian
黏涎答答,nián xian dā dā
黏性,nián xìng
黏質,nián zhí
黏住,nián zhù
黏著,nián zhuó
黏著力,nián zhuó lì
黏著劑,nián zhuó jì
黏稠,nián chóu
黏人,nián rén
黏液,nián yè
黏油,nián yóu
鯰魚,nián yú
淰淰,niǎn niǎn
捻匪,niǎn fěi
捻泛,niǎn fàn
捻掿,niǎn nuò
捻亂,niǎn luàn
捻熄,niǎn xí
捻針,niǎn zhēn
捻神捻鬼,niǎn shén niǎn guǐ
捻子,niǎn zi
捻酸,niǎn suān
捻兒,niǎnr 
輦夫,niǎn fū
輦道,niǎn dào
輦路,niǎn lù
輦轂,niǎn gǔ
輦轂下,niǎn gǔ xià
輦席,niǎn xí
輦下,niǎn xià
輦載,niǎn zài
攆走,niǎn zǒu
撚靶兒,niǎn bǎr 
撚分子,niǎn fèn zi
撚錢,niǎn qián
撚指,niǎn zhǐ
撚酸,niǎn suān
碾盤,niǎn pán
碾米,niǎn mǐ
碾坊,niǎn fāng
碾房,niǎn fáng
碾砣,niǎn tuó
碾船,niǎn chuán
碾子,niǎn zi
廾,
念白,niàn bái
念不絕口,niàn bù jué kǒu
念米佛,niàn mǐ fó
念佛,niàn fó
念佛三昧,niàn fó sān mèi
念叨,niàn dao
念豆兒佛,niàn dòur fó 
念短頭經,niàn duǎn tóu jīng
念頭,niàn tou
念念,niàn niàn
念念不忘,niàn niàn bù wàng
念念有詞,niàn niàn yǒu cí
念力,niàn lì
念慮,niàn lǜ
念歌,niàn gē
念舊,niàn jiù
念經,niàn jīng
念曲叫曲,niàn qǔ jiào qǔ
念心兒,niàn xīnr 
念咒,niàn zhòu
念珠,niàn zhū
念書,niàn shū
念孜孜,niàn zī zī
念茲在茲,niàn zī zài zī
念子曰,niàn zǐ yuē
念誦,niàn song
念央兒,niàn yāngr 
念秧,niàn yāng
唸白,niàn bái
唸唸有詞,niàn niàn yǒu cí
唸經,niàn jīng
唸咒,niàn zhòu
唸書,niàn shū
您哪,nín nǎ
您納,nín na
您老,nín lǎo
󱒎,
娘婆,niáng pó
娘母子,niáng mu zi
娘的,niáng de
娘胎,niáng tāi
娘娘,niáng niang
娘娘腔,niáng niang qiāng
娘老子,niáng lǎo zi
娘家,niáng jia
娘舅,niáng jiù
娘親,niáng qīn
娘子,niáng zǐ
娘子關,niáng zǐ guān
娘子軍,niáng zǐ jūn
娘兒,niángr 
娘兒們,niángr men 
娘兒,niáng ér
娘姨,niáng yí
孃孃,niáng niáng
釀蜜,niàng mì
釀禍,niàng huò
釀酒,niàng jiǔ
釀器,niàng qì
釀製,niàng zhì
釀成,niàng chéng
釀造,niàng zào
𧑗蝦,níng xiā
寕,
𡨴,
寜,
寧波市,níng bō shì
寧瑪派,níng mǎ pài
寧買不值，不買吃食,níng mǎi bù zhí ， bù mǎi chī shí
寧謐,níng mì
寧分數斗，莫增一口,níng fēn shù dǒu ， mò zēng yī kǒu
寧當玉碎,níng dāng yù suì
寧貼,níng tiē
寧帖,níng tiē
寧奈,níng nài
寧個,níng ge
寧可,níng kě
寧可信其有，不可信其無,níng kě xìn qí  yǒu ， bù kě xìn qí
寧可折本，休要饑損,níng kě zhé běn ， xiū yào jī sǔn
寧可無了有，不可有了無,níng kě wú le yǒu ， bù kě yǒu le wú
寧可玉碎，不能瓦全,níng kě yù suì ， bù néng wǎ quán
寧可玉碎，不為瓦全,níng kě yù suì ， bù wéi wǎ quán
寧家,níng jiā
寧教我負天下人，休教天下人負我,níng jiào wǒ fù tiān xià rén ， xiū jiào tiān xià rén fù wǒ
寧靖,níng jìng
寧靜,níng jìng
寧缺毋濫,níng quē wú làn
寧缺勿濫,níng quē wù làn
寧息,níng xí
寧獻王,níng xiàn wáng
寧心,níng xīn
寧馨,níng xīng
寧馨兒,níng xīng ér
寧許,níng xǔ
寧折不彎,níng zhé bù wān
寧撞金鐘一下，不打破鼓三千,níng zhuàng jīn zhōng yī xià ， bù dǎ pò gǔ sān qiān
寧吃過頭飯，莫說過頭話,níng chī guò tóu fàn ， mò shuō guò tóu huà
寧吃開眉粥，不吃愁眉飯,níng chī kāi méi zhōu ， bù chī chóu méi fàn
寧綢,níng chóu
寧神,níng shén
寧日,níng rì
寧人負我，無我負人,níng rén fù wǒ ， wú wǒ fù rén
寧在人前全不會，莫在人前會不全,níng zài rén qián quán bù huì ， mò zài rén qián huì bù quán
寧走十步遠，不走一步險,níng zǒu shí bù yuǎn ， bù zǒu yī bù xiǎn
寧死不屈,níng sǐ bù qū
寧死不辱,níng sǐ bù rù
寧死不從,níng sǐ bù cóng
寧塞城門，不填狗洞,níng sāi chéng mén ， bù tián gǒu dòng
寧養逆子，不養痴兒,níng yǎng nì zǐ ， bù yǎng chī ér
寧為太平犬，莫作亂離人,níng wéi tài píng quǎn ， mò zuò luàn lí rén
寧為雞口，不為牛後,níng wéi jī kǒu ， bù wéi niú hòu
寧為雞口，無為牛後,níng wéi jī kǒu ， wú wéi niú hòu
寧為玉碎，不為瓦全,níng wéi yù suì ， bù wéi wǎ quán
寧願,níng yuàn
擰脖子,níng bó zi
擰眉瞪眼,níng méi dèng yǎn
擰乾,níng gān
擰成一股,níng chéng yī gǔ
擰嘴,níng zuǐ
獰笑,níng xiào
獰視,níng shì
獰惡,níng è
檸檬,níng méng
檸檬素,níng méng sù
檸檬酸,níng méng suān
凝眸,níng móu
凝眄,níng miǎn
凝目,níng mù
凝睇,níng dì
凝凍,níng dòng
凝態,níng tài
凝聽,níng tīng
凝凝,níng níng
凝練,níng liàn
凝鍊,níng liàn
凝慮,níng lǜ
凝固,níng gù
凝固點,níng gù diǎn
凝固劑,níng gù jì
凝寒,níng hán
凝冱,níng hù
凝灰岩,níng huī yán
凝集,níng jí
凝結,níng jié
凝結反應,níng jié fǎn yìng
凝結作用,níng jié zuò yòng
凝膠體,níng jiāo tǐ
凝聚,níng jù
凝聚力,níng jù lì
凝血現象,níng xiě xiàn xiàng
凝血障礙,níng xiě zhàng ài
凝血因子,níng xiě yīn zǐ
凝霰,níng xiàn
凝香,níng xiāng
凝想,níng xiǎng
凝脂,níng zhī
凝滯,níng zhì
凝佇,níng zhù
凝妝,níng zhuāng
凝重,níng zhòng
凝視,níng shì
凝視點,níng shì diǎn
凝神,níng shén
凝水石,níng shuǐ shí
凝霜,níng shuāng
凝然,níng rán
凝乳,níng rǔ
凝思,níng sī
凝咽,níng yè
凝網,níng wǎng
凝望,níng wàng
凝雨,níng yǔ
擰了,nǐng le
擰開,nǐng kāi
佞佛,nìng fó
佞徒損友,nìng tú sǔn yǒu
佞祿,nìng lù
佞口,nìng kǒu
佞幸,nìng xìng
佞臣,nìng chén
佞史,nìng shǐ
佞舌,nìng shé
佞人,nìng rén
佞言,nìng yán
寗,
甯戚飯牛,nìng qī fàn niú
甯戚扣角,nìng qī kòu jiǎo
濘淖,nìng nào
濘滯,nìng zhì
擰性,nìng xing
擰種,nìng zhǒng
奴輩,nú bèi
奴婢,nú bì
奴僕,nú pú
奴胎,nú tāi
奴奴,nú nú
奴隸,nú lì
奴隸解放運動,nú lì jiě fàng yùn dòng
奴戮,nú lù
奴哥,nú gē
奴工,nú gōng
奴化,nú huà
奴家,nú jiā
奴性,nú xìng
奴儕,nú chái
奴產子,nú chǎn zǐ
奴脣婢舌,nú chún bì shé
奴視,nú shì
奴書,nú shū
奴子,nú zǐ
奴才,nú cái
奴材,nú cái
奴從,nú cóng
奴廝兒,nú sī ér
奴役,nú yì
奴顏婢睞,nú yán bì lài
奴顏婢膝,nú yán bì xī
奴顏媚骨,nú yán mèi gǔ
孥戮,nú lù
駑馬,nú mǎ
駑馬戀棧,nú mǎ liàn zhàn
駑馬戀棧豆,nú mǎ liàn zhàn dòu
駑馬鉛刀,nú mǎ qiān dāo
駑馬十駕,nú mǎ shí jià
駑馬十舍,nú mǎ shí shè
駑鈍,nú dùn
駑駘,nú tái
駑鉛,nú qiān
駑下,nú xià
駑散,nú sǎn
努目,nǔ mù
努目撐眉,nǔ mù chēng méi
努目訕筋,nǔ mù shàn jīn
努力,nǔ lì
努筋拔力,nǔ jīn bá lì
努勁兒,nǔ jìnr 
努睛突眼,nǔ jīng tú yǎn
努著,nǔ zhe
努著,nǔ zhuo
努脣脹嘴,nǔ chún zhàng zuǐ
努傷,nǔ shāng
努嘴,nǔ zuǐ
努爾哈赤,nǔ ěr hā chì
努牙突嘴,nǔ yá tú zuǐ
弩砲,nǔ pào
弩末,nǔ mò
弩箙,nǔ fú
弩弓,nǔ gōng
弩機,nǔ jī
弩箭,nǔ jiàn
弩箭離絃,nǔ jiàn lí xián
弩張劍拔,nǔ zhāng jiàn bá
弩手,nǔ shǒu
怒臂當車,nù bì dǎng chē
怒不可遏,nù bù kě è
怒不可抑,nù bù kě yì
怒馬,nù mǎ
怒罵,nù mà
怒目,nù mù
怒目橫眉,nù mù héng méi
怒目切齒,nù mù qiè chǐ
怒目相向,nù mù xiāng xiàng
怒目攢眉,nù mù cuán méi
怒目而視,nù mù ér shì
怒目咬牙,nù mù yǎo yá
怒髮衝冠,nù fǎ chōng guān
怒放,nù fàng
怒濤,nù táo
怒濤排壑,nù táo pái huò
怒突,nù tú
怒猊渴驥,nù ní kě jì
怒猊抉石,nù ní jué shí
怒號,nù háo
怒吼,nù hǒu
怒火,nù huǒ
怒火中燒,nù huǒ zhōng shāo
怒烘烘,nù hōng hōng
怒江,nù jiāng
怒氣,nù qì
怒氣填胸,nù qì tián xiōng
怒氣攻心,nù qì gōng xīn
怒氣沖發,nù qì chōng fā
怒氣沖天,nù qì chōng tiān
怒氣沖沖,nù qì chōng chōng
怒氣衝衝,nù qì chōng chōng
怒形於色,nù xíng yú sè
怒張,nù zhāng
怒叱,nù chì
怒斥,nù chì
怒潮,nù cháo
怒沖沖,nù chōng chōng
怒視,nù shì
怒子,nù zǐ
怒族,nù zú
怒從心上起，惡向膽邊生,nù cóng xīn shàng qǐ ， è xiàng dǎn biān shēng
怒色,nù sè
怒惡,nù è
怒蛙,nù wā
那步,nuó bù
那動,nuó dòng
那借,nuó jiè
挪墊,nuó diàn
挪動,nuó dòng
挪抬,nuó tái
挪開,nuó kāi
挪借,nuó jiè
挪湊,nuó còu
挪騷窩兒,nuó sāo wōr 
挪移,nuó yí
挪窩兒,nuó wōr 
挪威,nuó wēi
挪威王國,nuó wēi wáng guó
挪用,nuó yòng
哪吒,nuó zhà
娜娜,nuó nuó
挼搓,nuó cuō
挼挲,nuó suō
儺神,nuó shén
儺舞,nuó wǔ
掿戰,nuò zhàn
掿沙,nuò shā
喏喏,nuò nuò
諾貝爾,nuò bèi ěr
諾貝爾獎,nuò bèi ěr jiǎng
諾普蘭,nuò pǔ lán
諾曼第,nuò màn dì
諾曼人,nuò màn rén
諾們罕,nuò mén hǎn
諾諾,nuò nuò
諾魯,nuò lǔ
諾魯共和國,nuò lǔ gòng hé guó
諾斯洛普飛機,nuò sī luò pǔ fēi jī
諾已,nuò yǐ
諾亞,nuò yà
諾言,nuò yán
搦管,nuò guǎn
搦管操觚,nuò guǎn cāo gū
搦翰,nuò hàn
搦戰,nuò zhàn
愞,
懦夫,nuò fū
懦鈍,nuò dùn
懦響,nuò xiǎng
懦弱,nuò ruò
懦愚,nuò yú
稬,
穤,
糯米,nuò mǐ
糯米紙,nuò mǐ zhǐ
糯米丸子,nuò mǐ wán zi
糯稻,nuò dào
糯米腸,nuò mǐ cháng
餪盤,nuǎn pán
餪女,nuǎn nǚ
煖,
暖帽,nuǎn mào
暖房,nuǎn fáng
暖房筵,nuǎn fáng yán
暖風,nuǎn fēng
暖鋒,nuǎn fēng
暖蛋,nuǎn dàn
暖盪撩鍋,nuǎn dàng liáo guō
暖調,nuǎn diào
暖冬,nuǎn dōng
暖痛,nuǎn tòng
暖女,nuǎn nǚ
暖流,nuǎn liú
暖簾,nuǎn lián
暖爐,nuǎn lú
暖閣,nuǎn gé
暖鍋,nuǎn guō
暖炕,nuǎn kàng
暖和和,nuǎn hé hé
暖寒會,nuǎn hán huì
暖壺,nuǎn hú
暖火盆,nuǎn huǒ pén
暖和,nuǎn huo
暖烘烘,nuǎn hōng hōng
暖轎,nuǎn jiào
暖酒,nuǎn jiǔ
暖氣,nuǎn qì
暖氣團,nuǎn qì tuán
暖氣機,nuǎn qì jī
暖孝,nuǎn xiào
暖袖,nuǎn xiù
暖塵,nuǎn chén
暖廠,nuǎn chǎng
暖壽,nuǎn shòu
暖身,nuǎn shēn
暖身運動,nuǎn shēn yùn dòng
暖水瓶,nuǎn shuǐ píng
暖溶溶,nuǎn róng róng
暖融融,nuǎn róng róng
暖翠,nuǎn cuì
暖色調,nuǎn sè diào
暖靄,nuǎn ǎi
暖耳,nuǎn ěr
暖衣飽食,nuǎn yī bǎo shí
暖意,nuǎn yì
暖眼,nuǎn yǎn
暖洋洋,nuǎn yáng yáng
暖屋,nuǎn wū
暖雲兜,nuǎn yún dōu
辳,
農保,nóng bǎo
農圃,nóng pǔ
農忙,nóng máng
農民,nóng mín
農民團體,nóng mín tuán tǐ
農民年金,nóng mín nián jīn
農民曆,nóng mín lì
農民節,nóng mín jié
農牧,nóng mù
農夫,nóng fū
農婦,nóng fù
農地,nóng dì
農地改革,nóng dì gǎi gé
農地重劃,nóng dì chóng huà
農田,nóng tián
農田水利,nóng tián shuǐ lì
農奴,nóng nú
農奴制度,nóng nú zhì dù
農曆,nóng lì
農曆年,nóng lì nián
農林,nóng lín
農歌,nóng gē
農耕,nóng gēng
農耕隊,nóng gēng duì
農官,nóng guān
農工,nóng gōng
農功,nóng gōng
農科,nóng kē
農墾,nóng kěn
農戶,nóng hù
農活,nóng huó
農會,nóng huì
農機,nóng jī
農技,nóng jì
農技團,nóng jì tuán
農家,nóng jiā
農家女,nóng jiā nǚ
農家子,nóng jiā zǐ
農家子弟,nóng jiā zǐ dì
農經,nóng jīng
農具,nóng jù
農隙,nóng xì
農閒,nóng xián
農學,nóng xué
農宅,nóng zhái
農戰,nóng zhàn
農政,nóng zhèng
農轉非,nóng zhuǎn fēi
農莊,nóng zhuāng
農產,nóng chǎn
農產品,nóng chǎn pǐn
農產品平準基金,nóng chǎn pǐn píng zhǔn jī jīn
農產加工,nóng chǎn jiā gōng
農產物,nóng chǎn wù
農產運銷,nóng chǎn yùn xiāo
農場,nóng cháng
農時,nóng shí
農事,nóng shì
農舍,nóng shè
農神,nóng shén
農人,nóng rén
農作,nóng zuò
農作物,nóng zuò wù
農村,nóng cūn
農桑,nóng sāng
農藝,nóng yì
農業,nóng yè
農業推廣,nóng yè tuī guǎng
農業改革,nóng yè gǎi gé
農業國,nóng yè guó
農業化學,nóng yè huà xué
農業機械化,nóng yè jī xiè huà
農業經濟學,nóng yè jīng jì xué
農業經營,nóng yè jīng yíng
農業區,nóng yè qū
農業現代化,nóng yè xiàn dài huà
農業社會,nóng yè shè huì
農業生產技術,nóng yè shēng chǎn jì shù
農業生產專業區,nóng yè shēng chǎn zhuān yè qū
農藥,nóng yào
農友,nóng yǒu
農諺,nóng yàn
農務,nóng wù
農月,nóng yuè
農運,nóng yùn
儂家,nóng jiā
儂人,nóng rén
濃抹,nóng mǒ
濃抹淡妝,nóng mǒ dàn zhuāng
濃墨,nóng mò
濃眉,nóng méi
濃眉大眼,nóng méi dà yǎn
濃密,nóng mì
濃淡,nóng dàn
濃度,nóng dù
濃桃豔李,nóng táo yàn lǐ
濃湯,nóng tāng
濃濃,nóng nóng
濃烈,nóng liè
濃快,nóng kuài
濃黑,nóng hēi
濃厚,nóng hòu
濃妝,nóng zhuāng
濃妝淡抹,nóng zhuāng dàn mǒ
濃妝豔抹,nóng zhuāng yàn mǒ
濃妝豔服,nóng zhuāng yàn fú
濃妝豔裹,nóng zhuāng yàn guǒ
濃妝豔飾,nóng zhuāng yàn shì
濃重,nóng zhòng
濃茶,nóng chá
濃睡,nóng shuì
濃縮,nóng suō
濃縮版,nóng suō bǎn
濃縮鈾,nóng suō yóu
濃煙,nóng yān
濃豔,nóng yàn
濃蔭,nóng yìn
濃蔭蔽空,nóng yìn bì kōng
濃霧,nóng wù
濃郁,nóng yù
濃雲密布,nóng yún mì bù
噥噥,nóng nóng
噥噥喃喃,nóng nóng nán nán
癑,
膿包,nóng bāo
膿包貨,nóng bāo huò
膿疱病,nóng pào bìng
膿毒病,nóng dú bìng
膿團,nóng tuán
膿痂疹,nóng jiā zhěn
膿血,nóng xiě
膿血債,nóng xiě zhài
膿胸,nóng xiōng
膿腫,nóng zhǒng
穠華,nóng huā
穠纖合度,nóng xiān hé dù
穠飾,nóng shì
穠豔,nóng yàn
襛華,nóng huā
醲郁,nóng yù
弄白相,nòng bái xiàng
弄筆,nòng bǐ
弄筆墨,nòng bǐ mò
弄筆端,nòng bǐ duān
弄兵潢池,nòng bīng huáng chí
弄破,nòng pò
弄甏,nòng pèng
弄法,nòng fǎ
弄飯,nòng fàn
弄粉調朱,nòng fěn tiáo zhū
弄風兒,nòng fēngr 
弄斧班門,nòng fǔ bān mén
弄刀,nòng dāo
弄倒,nòng dǎo
弄濤,nòng táo
弄堂,nòng táng
弄擰了,nòng nǐng le
弄剌子兒,nòng là zǐr 
弄了個魚頭來拆,nòng le ge yú tóu lái chāi
弄來弄去,nòng lái nòng qù
弄柳拈花,nòng liǔ nián huā
弄狗相咬,nòng gǒu xiāng yǎo
弄乖,nòng guāi
弄鬼,nòng guǐ
弄鬼搏沙,nòng guǐ bó shā
弄鬼弔猴,nòng guǐ diào hóu
弄鬼妝么,nòng guǐ zhuāng yāo
弄口,nòng kǒu
弄口鳴舌,nòng kǒu míng shé
弄空頭,nòng kōng tou
弄好,nòng hǎo
弄翰,nòng hàn
弄壞,nòng huài
弄假成真,nòng jiǎ chéng zhēn
弄精魂,nòng jīng hún
弄精細,nòng jīng xì
弄精神,nòng jīng shén
弄局,nòng jú
弄巧反拙,nòng qiǎo fǎn zhuó
弄巧成拙,nòng qiǎo chéng zhuó
弄乾坤,nòng qián kūn
弄錢,nòng qián
弄腔調,nòng qiāng diào
弄權,nòng quán
弄小,nòng xiǎo
弄小性兒,nòng xiǎo xìngr 
弄險,nòng xiǎn
弄性,nòng xìng
弄性尚氣,nòng xìng shàng qì
弄虛頭,nòng xū tou
弄虛作假,nòng xū zuò jiǎ
弄喧,nòng xuān
弄喧搗鬼,nòng xuān dǎo guǐ
弄盞傳杯,nòng zhǎn chuán bēi
弄獐,nòng zhāng
弄獐宰相,nòng zhāng zǎi xiàng
弄璋,nòng zhāng
弄璋之慶,nòng zhāng zhī qìng
弄璋之喜,nòng zhāng zhī xǐ
弄岔,nòng chà
弄車鼓,nòng chē gǔ
弄潮,nòng cháo
弄潮兒,nòng cháo ér
弄臣,nòng chén
弄手腳,nòng shǒu jiǎo
弄神弄鬼,nòng shén nòng guǐ
弄水,nòng shuǐ
弄髒,nòng zāng
弄左性,nòng zuǒ xìng
弄嘴,nòng zuǐ
弄嘴弄舌,nòng zuǐ nòng shé
弄錯,nòng cuò
弄死,nòng sǐ
弄鬆,nòng sōng
弄聳,nòng sǒng
弄送,nòng sòng
弄優,nòng yōu
弄影,nòng yǐng
弄瓦,nòng wǎ
弄瓦之喜,nòng wǎ zhī xǐ
弄窩子,nòng wō zi
弄丸,nòng wán
弄文,nòng wén
弄文輕武,nòng wén qīng wǔ
弄玉偷香,nòng yù tōu xiāng
弄月,nòng yuè
弄月摶風,nòng yuè tuán fēng
弄月嘲風,nòng yuè cháo fēng
女魃,nǚ bá
女博士,nǚ bó shì
女班頭,nǚ bān tóu
女伴,nǚ bàn
女扮男裝,nǚ bàn nán zhuāng
女扮男身,nǚ bàn nán shēn
女婢,nǚ bì
女兵,nǚ bīng
女儐相,nǚ bīn xiàng
女陪堂,nǚ péi táng
女僕,nǚ pú
女媒,nǚ méi
女妹,nǚ mèi
女貌郎才,nǚ mào láng cái
女犯,nǚ fàn
女大不中留,nǚ dà bù zhòng liú
女大難留,nǚ dà nán liú
女大須嫁,nǚ dà xū jià
女大十八變,nǚ dà shí bā biàn
女德,nǚ dé
女弟,nǚ dì
女弟子,nǚ dì zǐ
女童,nǚ tóng
女童軍,nǚ tóng jūn
女童子軍,nǚ tóng zǐ jūn
女男,nǚ nán
女娘,nǚ niáng
女奴,nǚ nú
女牢,nǚ láo
女落子,nǚ lào zi
女郎,nǚ láng
女隸,nǚ lì
女流,nǚ liú
女聯會,nǚ lián huì
女伶,nǚ líng
女蘿,nǚ luó
女閭,nǚ lǘ
女高,nǚ gāo
女高音,nǚ gāo yīn
女國,nǚ guó
女官,nǚ guān
女冠,nǚ guān
女光棍,nǚ guāng gun
女工,nǚ gōng
女公,nǚ gōng
女公子,nǚ gōng zǐ
女功,nǚ gōng
女紅,nǚ gōng
女宮,nǚ gōng
女科,nǚ kē
女客,nǚ kè
女口,nǚ kǒu
女孩子,nǚ hái zi
女孩兒,nǚ háir 
女戶,nǚ hù
女花,nǚ huā
女禍,nǚ huò
女皇,nǚ huáng
女給,nǚ jǐ
女伎,nǚ jì
女紀,nǚ jì
女家,nǚ jiā
女嫁男婚,nǚ jià nán hūn
女誡,nǚ jiè
女校書,nǚ jiào shū
女校尉,nǚ jiào wèi
女轎,nǚ jiào
女酒,nǚ jiǔ
女監,nǚ jiān
女將,nǚ jiàng
女警,nǚ jǐng
女角,nǚ jué
女眷,nǚ juàn
女君,nǚ jūn
女歧,nǚ qí
女起解,nǚ qǐ jiè
女氣,nǚ qi
女錢,nǚ qián
女強人,nǚ qiáng rén
女牆,nǚ qiáng
女青年會,nǚ qīng nián huì
女權,nǚ quán
女權主義,nǚ quán zhǔ yì
女權運動,nǚ quán yùn dòng
女鞋,nǚ xié
女校,nǚ xiào
女修士,nǚ xiū shì
女秀才,nǚ xiù cái
女宿,nǚ xiù
女先,nǚ xiān
女先生,nǚ xiān sheng
女星,nǚ xīng
女性,nǚ xìng
女性本位說,nǚ xìng běn wèi shuō
女性第二性徵,nǚ xìng dì èr xìng zhēng
女性觀點,nǚ xìng guān diǎn
女性荷爾蒙,nǚ xìng hé ěr méng
女性節目,nǚ xìng jié mù
女性主義,nǚ xìng zhǔ yì
女性意識,nǚ xìng yì shì
女性藝術,nǚ xìng yì shù
女性藝術史,nǚ xìng yì shù shǐ
女婿,nǚ xù
女婿有半子之勞,nǚ xù yǒu bàn zǐ zhī láo
女學,nǚ xué
女學士,nǚ xué shì
女兄,nǚ xiōng
女織男耕,nǚ zhī nán gēng
女直,nǚ zhí
女姪,nǚ zhí
女招的,nǚ zhāo de
女貞酒,nǚ zhēn jiǔ
女真,nǚ zhēn
女真文,nǚ zhēn wén
女長須嫁,nǚ zhǎng xū jià
女丈夫,nǚ zhàng fū
女主,nǚ zhǔ
女主角,nǚ zhǔ jiǎo
女主人,nǚ zhǔ rén
女裝,nǚ zhuāng
女中,nǚ zhōng
女中豪傑,nǚ zhōng háo jié
女中丈夫,nǚ zhōng zhàng fū
女中堯舜,nǚ zhōng yáo shùn
女丑,nǚ chǒu
女廚,nǚ chú
女床,nǚ chuáng
女師,nǚ shī
女史,nǚ shǐ
女士,nǚ shì
女市,nǚ shì
女侍,nǚ shì
女事,nǚ shì
女室,nǚ shì
女身,nǚ shēn
女神,nǚ shén
女生,nǚ shēng
女生外嚮,nǚ shēng wài xiàng
女聲,nǚ shēng
女書,nǚ shū
女叔,nǚ shú
女人,nǚ rén
女人國,nǚ rén guó
女人心海底針,nǚ rén xīn hǎi dǐ zhēn
女人味,nǚ rén wèi
女戎,nǚ róng
女子,nǚ zǐ
女子教育,nǚ zǐ jiào yù
女子參政主義,nǚ zǐ cān zhèng zhǔ yì
女子無才便是德,nǚ zǐ wú cái biàn shì dé
女子文戲,nǚ zǐ wén xì
女宗,nǚ zōng
女宗宛在,nǚ zōng wǎn zài
女四書,nǚ sì shū
女色,nǚ sè
女僧,nǚ sēng
女孫,nǚ sūn
女兒,nǚ ér
女兒態,nǚ ér tài
女兒寡,nǚ ér guǎ
女兒國,nǚ ér guó
女兒紅,nǚ ér hóng
女兒家,nǚ ér jiā
女兒節,nǚ ér jié
女兒酒,nǚ ér jiǔ
女兒氣,nǚ ér qì
女兒牆,nǚ ér qiáng
女兒茶,nǚ ér chá
女兒身,nǚ ér shēn
女兒意態,nǚ ér yì tài
女夷,nǚ yí
女謁,nǚ yè
女優,nǚ yōu
女友,nǚ yǒu
女又十撇兒,nǚ yòu shí piěr 
女陰,nǚ yīn
女英,nǚ yīng
女嬰,nǚ yīng
女巫,nǚ wú
女媧,nǚ wā
女媧補天,nǚ wā bǔ tiān
女娃,nǚ wá
女為悅己者容,nǚ wèi yuè jǐ zhě róng
女為悅己容,nǚ wèi yuè jǐ róng
女王,nǚ wáng
女王蜂,nǚ wáng fēng
女御,nǚ yù
女曰雞鳴,nǚ yuē jī míng
女樂,nǚ yuè
女垣,nǚ yuán
女傭,nǚ yōng
煉焦爐,liàn jiāo lú
煉山,liàn shān
恧然,nǜ rán
恧縮,nǜ suō
󸧻,
䶊,
虐民,nüè mín
虐待,nüè dài
